RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023
82277,4711,55427,zip,MN,MN,Crystal,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.61587,1496.182152,1498.732607,1541.780293,1560.827767,1582.910517,1587.42085,1597.904624,1604.06623,1603.631182,1568.768927,1558.966377,1560.764662,1593.48602,1591.738815,1591.327626,1585.144246,1596.852583,1626.05698
72730,4716,33629,zip,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,,,1647.062517,1680.137738,1704.080823,1742.452087,1756.782826,1775.173165,1774.518878,1780.618066,1787.789825,1813.085843,1826.952472,1797.914934,1759.91484,1774.435827,1821.898352,1866.93313,1844.374405,1799.117462,1810.811277,1821.939982,1849.948251,1847.367156,1869.832282,1908.442541,1899.881768,1936.779575,1931.231933,1960.932544,1936.179038,1905.766523,1907.614726,1905.357709,1948.915077,1994.904593,2003.293514,2001.824508,1985.222122,2038.685514,2085.881218,2091.537978,2081.481099,2070.755498,2055.721475,2046.635845,2066.455747,2078.750967,2046.233319,2037.102106,2084.923901,2157.252869,2163.936242,2173.317285,2161.448664,2179.714137,2185.39185,2169.480869,2188.702695,2180.360046,2227.831748,2246.448081,2261.2527,2268.663234,2256.847422,2290.812287,2264.60935,2272.462957,2286.682879,2331.713251,2325.035165,2333.271548,2317.780245,2345.86317,2350.618307,2419.768389,2430.07881,2482.268487,2558.735122,2673.67466,2830.174474,2933.070812,2994.48695,2941.676421,3020.064609,3070.902962,3129.601646,3094.439624,3170.036296,3254.249944,3306.434788,3296.357141,3243.8588,3275.26179,3268.219732,3253.771183,3116.689783,3144.086454,3172.825624,3224.874431,3239.642132,3278.460081,3342.07672
95779,4716,89044,zip,NV,NV,Henderson,"Las Vegas-Henderson-Paradise, NV",Clark County,1387.748948,1436.491095,1464.929257,1485.871129,1464.349483,1460.825855,1473.282239,1476.548203,1480.107576,1467.953764,1458.352731,1474.579054,1468.394359,1476.024688,1469.490151,1494.765436,1490.48187,1502.122113,1485.814383,1513.925628,1511.363419,1531.784669,1521.625514,1534.776838,1528.91885,1527.266169,1534.889899,1551.089083,1576.218483,1575.739549,1591.256864,1583.998233,1583.782354,1585.179417,1600.933834,1597.69632,1592.711863,1579.92821,1586.55065,1609.254223,1631.490366,1677.003909,1687.497978,1715.238282,1720.519296,1710.2767,1700.225196,1691.789485,1715.249458,1717.959138,1710.585943,1724.312301,1742.406944,1771.885369,1775.466455,1776.153839,1787.106339,1772.898185,1749.455566,1755.681363,1784.700463,1808.206506,1809.542874,1796.133741,1800.722045,1795.804492,1813.868649,1848.373521,1880.613371,1899.446302,1916.85588,1919.766069,1930.936979,1945.030154,1962.594994,2008.83262,2079.888208,2157.545985,2214.745754,2252.990114,2259.477716,2278.159123,2271.76211,2303.685266,2313.526229,2323.133994,2327.045303,2334.769772,2371.090663,2377.245517,2385.293971,2313.660848,2311.670119,2259.552205,2279.973754,2249.993364,2261.774537,2280.766729,2310.308231,2323.820509,2337.909655,2328.563125,2326.608891
97587,4719,94133,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528.184038,3462.061303,3576.689044,3502.55639,3506.882407,3532.880482,3608.073128,3694.338857,3724.744646,3682.595317,3623.454237,3616.169954,3613.875767,3606.652487,3564.090922,3566.205205,3620.392359,3663.262333,3711.723539,3714.262793,3777.50748,3861.540559,3795.087972,3708.000401,3632.221167,3736.940255,3828.538269,3741.204418,3667.243278,3583.697038,3617.906175,3582.891885,3458.855696,3309.118028,3210.516047,3179.154332,3141.585946,3083.88212,3082.936793,3174.838306,3231.454178,3222.104867,3260.552216,3363.058025,3443.48933,3513.214375,3495.232229,3555.044541,3500.607766,3472.271248,3433.763226,3458.193484,3511.749988,3561.808469,3598.546698,3677.203235,3646.104755,3657.393704,3574.937944,3631.091882,3628.568849,3623.846892,3593.029692,3549.399364,3592.344813,3660.302153,3637.497991,3662.605779
61653,4721,10039,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.644958,2303.928156,2230.553991,2210.689988,2193.60784,2162.074264,2119.425256,2072.713916,,2080.854745,2118.66236,2099.331944,2161.693356,2140.093227,2146.073825,2176.32464,2203.386708,2239.08602,2229.055205,2230.905618,2271.173342,2321.609999,2354.61695,2331.735393,2313.821214,2391.140818,2485.832434,2619.319848,2650.488334,2653.179995,2572.641731,2569.021599,2566.303281,2596.507465,2571.614489,2560.589327,2543.99812,2560.042884,2608.791667
82296,4722,55446,zip,MN,MN,Plymouth,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.392455,1786.36334,1816.897909,1856.98732,1873.241208,1892.428175,1903.959532,1908.343565,1892.477339,1882.246067,1891.841189,1921.709329,1940.816596,1958.272981,1981.00403,1997.831302,2000.76001,1988.034967,1978.409448,1975.516962,1958.66527,1976.869571,1969.316784,2003.963472,1982.683613,1992.911248,1980.444088,2012.713989,2046.055556
81822,4723,54650,zip,WI,WI,Onalaska,"La Crosse-Onalaska, WI-MN",La Crosse County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.052955,1155.078708,1162.945837,1123.243569,1133.024942,1139.338818,1206.245919,1195.833333
60526,4724,7010,zip,NJ,NJ,Cliffside Park,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.209533,2101.551965,2125.963846,2165.713326,2239.395427,2266.531773,2421.851755,2394.752984,2300.135261,2224.924708,2329.916444,2488.824053,2451.808215,2341.988485,2442.065517,2544.027778
94740,4725,85024,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1000.935403,1003.500104,1013.235039,1013.43692,1015.268252,1019.731743,1029.055857,1033.118157,1041.853948,1051.310026,1048.305527,1047.827465,1043.00885,1074.885819,1086.635168,1098.044742,1081.940603,1081.262455,1079.502756,1087.880771,1095.324132,1083.507755,1083.343922,1083.373746,1094.640582,1102.745916,1095.701068,1123.427349,1125.519842,1143.143123,1143.860799,1148.795753,1154.72649,1155.261327,1155.057671,1162.676146,1155.670814,1153.283235,1144.537079,1162.391989,1183.519476,1203.265048,1219.851564,1227.514479,1243.061274,1235.333976,1243.3429,1243.681053,1261.562619,1268.960938,1280.52094,1281.981628,1286.042171,1301.784669,1313.233802,1332.034347,1331.264186,1340.974258,1334.85812,1345.213686,1353.3076,1370.611544,1355.525776,1336.761776,1323.218688,1333.464535,1358.061734,1379.910388,1396.0286,1396.976338,1420.751896,1443.382071,1458.732373,1473.416623,1493.205273,1541.95411,1575.035951,1622.017455,1682.491798,1732.759865,1764.396664,1774.991815,1799.591102,1812.211887,1820.039309,1832.75568,1849.300381,1858.271729,1868.243996,1884.920623,1901.180691,1878.358893,1862.071659,1837.633805,1835.130457,1840.357658,1846.770769,1852.127174,1860.147766,1875.952432,1886.291572,1895.613955,1884.234211
78067,4726,46268,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.171259,1472.294013,1505.764986,1520.832523,1551.935141,1583.733313,1603.970954,1628.295796,1641.881566,1644.932897,1684.669776,1662.269802,1686.313174,1646.2486,1655.212847,1644.394219,1659.511306,1675.198522,1697.104762
89798,4727,72903,zip,AR,AR,Fort Smith,"Fort Smith, AR-OK",Sebastian County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.6011143,764.2021212,767.1581261,832.0014476,,881.2036592,836.8106192,858.4586351,870.2310263,873.7935842,884.4444444
71019,4728,30297,zip,GA,GA,Forest Park,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.73163,1540.872993,1474.557453,1469.297206,1504.960177,1527.87264,1527.920234,1524.649836,1550.240565,1596.666667
99553,4731,98075,zip,WA,WA,Sammamish,"Seattle-Tacoma-Bellevue, WA",King County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3298.398358,3332.837573,3358.667435,3380.16786,3405.238015,3426.925879,3446.592579,3451.138944,3415.606447,3469.418375,3562.736507,3690.329043,3688.201888,3775.117762,3797.305138,3837.736849,3798.179237,3743.987727,3758.755533,3739.191217,3724.665226,3636.489366,3630.986124,3740.849404,3873.597036,3917.927255,3932.021457,3918.819523,3947.916667
97718,4733,94510,zip,CA,CA,Benicia,"Vallejo, CA",Solano County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.327205,2016.093978,2035.265585,2054.639205,2077.115816,2080.185831,2085.741581,2068.173056,2100.543534,2086.354716,2114.13505,2097.07015,2114.99236,2119.68939,2132.233441,2147.509122,2139.178445,2137.837287,2129.939228,2148.243635,2163.741371,2162.299692,2146.695807,2158.413927,2177.357413,2227.36206,2212.80017,2218.1243,2153.428431,2151.240383,2170.484045,2221.612131,2256.335297,2244.251418,2250.313122,2249.761416,2277.132092,2313.62838,2357.647014,2379.567409,2384.679428,2371.013248,2396.061076,2428.266624,2434.320769,2429.320034,2430.28369,2454.837628,2484.017123,2490.318057,2498.242935,2522.129769,2534.992852,2535.181843,2454.091343,2456.893836,2494.004504,2579.259362,2589.410917,2607.381661,2604.461571,2599.572098,2596.086124,2590.939584,2600.169192,2560.658468,2550.904762
70491,4735,29455,zip,SC,SC,Charleston,"Charleston-North Charleston, SC",Charleston County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.98296,1922.422535,1926.547445,1912.876546,2014.081275,2023.733121,2099.916552,2133.479488,2163.239115,2201.629353,2258.736204,2269.555556
69661,4739,28012,zip,NC,NC,Belmont,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.561213,1622.894797,1658.683112,1682.74182,1719.208082,1765.743992,1775.837527,1775.391154,1801.033811,1836.953753,1866.52504,1849.953021,1810.986744,1776.229538,1761.415565,1802.244019,1838.796004,1856.433522,1874.116635,1886.777778
82475,4742,55902,zip,MN,MN,Rochester,"Rochester, MN",Olmsted County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.716077,1421.736131,1463.966163,1478.938325,1488.299011,1498.957356,1504.754257,1509.405426,1538.698055,1539.625219,1519.909793,1449.752582,1460.051542,1493.814183,1562.989165,1586.860856,1623.06103,1608.307516,1626.800353,1583.977294,1574.80807,1596.324184,1642.656374,1674.494736,1581.967007,1557.832518,1566.262236,1643.633648,1674.512414,1734.760123,1752.62394,1787.602694
65945,4743,19468,zip,PA,PA,Royersford,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.439066,1848.75
86374,4744,64138,zip,MO,MO,Raytown,"Kansas City, MO-KS",Jackson County,,,,,,,,,,,,,,,,,,,,,,,,894.8356939,892.4037137,887.9527221,895.2030905,908.7657045,916.4220022,926.5963721,916.4864433,917.7446894,917.5439869,918.9494946,918.9151499,925.0387108,925.004104,938.9223392,935.0286808,942.2043546,941.4447822,948.4703701,948.1970799,948.5579463,964.7412476,979.0353917,984.0069488,958.9655401,965.4327862,,973.6017857,970.9934651,988.1790246,999.2641161,1004.225491,997.6503538,996.5116793,995.6323885,993.9964507,996.6586989,1002.36016,1022.011227,1027.457881,1023.143651,1029.455651,1044.27316,1065.065754,1076.056838,1075.443046,1082.822421,1073.99163,1088.511787,1089.93931,1105.943885,1102.231113,1119.215586,1128.787086,1149.263049,1162.467667,1171.277271,1167.174937,1171.279416,1171.19178,1185.835436,1197.352753,1222.520895,1231.696506,1229.587858,1221.258463,1235.787344,1245.21726,1267.061777,1297.639406,1317.06225,1320.017187,1284.459967,1297.815252,1286.650985,1294.858799,1293.420889,1303.968881,1320.029708,1328.090909
60950,4745,8060,zip,NJ,NJ,Mt Holly Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.659427,2136.954222,2123.979535,2117.916667
95841,4746,89145,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.49994,1969.509961,1962.520243,1925.571858,1965.104172,1994.659762,2077.115931,2076.504593,2096.049688,2081.16209,2115.910994,2076.115568,2006.731224,1988.316924,1995.566076,2068.735735,2031.156705,2051.479679,2058.188691,2069.550359,2075.364672
73214,4747,34771,zip,FL,FL,Saint Cloud,"Orlando-Kissimmee-Sanford, FL",Osceola County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.080708,2519.026785,2502.972083,2487.07159,2437.038169,2406.913313,2386.870816,2407.83261,2428.972479,2466.989351,2497.712793,2523.861023,2553.888891,2568.295212,2546.055556
74356,4748,37388,zip,TN,TN,Tullahoma,"Tullahoma-Manchester, TN",Coffee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375
81874,4749,54751,zip,WI,WI,Menomonie,"Menomonie, WI",Dunn County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.8985061,931.4332465,981.5876631,943.8926714,933.5101016,917.4100028,899.8412698
96336,4750,91301,zip,CA,CA,Agoura Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924.248161,2963.765415,2930.899394,2912.810784,2857.438617,2874.103361,2860.182962,2884.154029,2901.098882,3001.926365,3073.5846,3221.38386,3223.127778,3208.236646,3049.468077,2976.681223,2985.233738,3029.591423,3053.794887,3067.354075,3076.283284,3114.977167,3090.073477,3092.353436,3052.107131,3090.658768,3089.585661,3106.899746,3110.552445,3104.592077,3147.544926,3152.907077,3123.871157,3074.805994,3061.869906,3134.696628,3213.157906,3293.247948,3347.790396,3275.92016,3299.508216,3338.64428,3509.450598,3498.456707,3498.460399,3494.896701,3586.505934,3639.0666,3719.738936,3760.023389,3784.523834,3801.335712,3796.766176,3858.660335,3859.178891,3892.063649,3822.070561,3893.467492,3865.364799,3884.05374,3803.949375,3820.748254,3883.542608,3937.005637,3968.702643,4029.25
97915,4751,95003,zip,CA,CA,Aptos,"Santa Cruz-Watsonville, CA",Santa Cruz County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610.407675,3664.015477,3669.152522,3716.666667
79029,4754,48167,zip,MI,MI,Northville,"Detroit-Warren-Dearborn, MI",Wayne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.791774,1260.040381,1336.523485,1407.427388,1485.345686,1468.682385,1481.255384,1462.906662,1477.365899,1476.433821,1480.478265,1494.230951,1492.282157,1493.511369,1517.170023,1596.24255,1633.399314,1606.253783,1545.769384,1517.061086,1504.957394,1471.446166,1484.637596,1504.045611,1539.380405,1538.855087,1545.120297,1543.320421,1586.818911,1602.457265
92445,4755,78411,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.658482,1552.713489,1560.266625,1641.998011,1583.333333
69485,4756,27701,zip,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.570297,1371.409772,1398.457864,1372.359203,1367.622043,1376.055305,1377.949199,1381.789857,1385.842569,1400.498922,1393.370986,1393.414029,1408.119892,1426.478622,1436.209188,1434.378978,1431.753984,1439.142263,1445.812468,1435.362694,1447.36949,1438.403089,1445.076541,1408.753697,1419.130069,1440.221693,1458.75719,1461.046191,1451.919571,1447.961728,1442.855298,1440.262171,1455.929365,1433.316938,1411.813631,1398.269794,1408.518044,1434.091237,1442.525733,1471.331867,1499.00693,1566.215416,1604.973979,1659.231216,1660.246683,1698.572209,1706.484355,1736.691647,1733.316201,1735.116624,1744.972469,1781.381925,1817.327226,1854.785832,1859.575934,1878.624718,1871.180719,1862.949103,1848.503581,1845.792954,1866.042578,1857.410923,1864.826617,1885.423847,1905.313003,1913.449111,1924.342124
73271,4757,35023,zip,AL,AL,,"Birmingham-Hoover, AL",Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.746046,1030.733721,1032.30641,1031.728791,1018.589604,1011.379282,1030.222947,1052.678297,1067.380463,1054.807407,1083.568015,1108.001476,1122.202547,,1097.222547,1097.447545,1111.045531,1141.834448,1153.060271,1161.312638,1147.49184,1153.30632,1144.049117,1157.742134,1148.950675,1165.096134,1197.375062,1222.233801,1221.279568,1199.114999,1207.083333
76515,4758,43085,zip,OH,OH,Worthington,"Columbus, OH",Franklin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.044036,1662.555468,1693.023473,,1716.921672,1702.083333
83069,4759,57006,zip,SD,SD,Brookings,"Brookings, SD",Brookings County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.7643376,910.4264007,909.3010012,905.2838855,918.9299622,932.3252046,956.2756016,940.818472,973.0695505,985.2777778
91304,4760,76201,zip,TX,TX,Denton,"Dallas-Fort Worth-Arlington, TX",Denton County,,,,,,,,,,,,,,,,,,,,,,,,,,919.5615664,944.3774448,950.3747099,979.2697378,977.9861519,984.5250847,985.8642997,1006.278345,987.0328183,965.1625063,927.6981015,954.506388,987.1454868,1003.107613,1010.573626,1023.53712,1041.093208,1041.902204,1031.640145,1024.701927,1014.656307,987.3505766,992.668448,1003.951078,1038.369027,1045.614022,1063.729239,1076.603406,1076.644127,1071.347766,1064.764172,1068.204647,1069.542406,1066.587527,1065.221278,1066.49333,1078.460816,1066.119162,1062.220556,1069.806517,1094.186816,1104.795152,1086.257258,1093.394891,1100.680824,1094.598679,1097.076595,1102.532121,1123.343875,1143.115242,1143.249459,1167.193765,1165.79365,1187.872987,1202.915994,1236.157596,1236.074678,1221.011141,1217.455754,1251.689407,1277.269578,1262.032632,1254.513515,1279.729169,1314.006672,1357.388551,1376.781981,1375.275897,1357.750669,1354.767621,1332.868274,1330.305834,1372.786404,1413.497316,1446.538781,1424.141643,1459.35098,1475.371795
96225,4761,90740,zip,CA,CA,Seal Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3216.913275,3289.046411,3285.521418,3376.625728,3367.261436,3451.175105,,3480.450495,3487.473932,3492.798067,3508.81416,3495.224808,3595.783609,3614
99568,4761,98108,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.159528,2462.295857,2484.99856,2495.528478,2511.73735,2548.331624,2545.32976,2561.601761,2499.048898,2440.332043,2422.58725,2405.044939,2495.109009,2570.28711,2665.967467,2663.060647,2610.713922,2586.318764,2564.556016,2572.750269,2559.424603
95025,4763,85641,zip,AZ,AZ,Vail,"Tucson, AZ",Pima County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1823.344427,1895.135531,1915.903407,1933.198755,1899.232377,1927.405502,1922.329641,1925.196935,1967.267319,2018.095205,2009.068462,1965.994583,1946.067775,1936.406327,1966.610605,1975.240883,1998.363223,1982.172435,1997.541781,2023.493484,2052.150552,2064.333333
97040,4765,92832,zip,CA,CA,Fullerton,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.347763,2143.234,2157.247192,2158.313756,2111.118673,2099.6924,2098.254716,2091.362617,2139.102468,2158.923705,2206.690486,2163.373767,2104.066738,2069.586363,2079.56157,2132.036657,2166.95237,2189.95359,2159.464375,2147.223672,2149.245336,2188.539712,2201.107681,2207.193529,2234.879905,2278.756885,2355.46252,2418.218007,2454.995686,2514.476565,2518.620774,2558.632115,2545.393223,2591.532529,2614.470864,2639.29906,2654.624993,2657.754015,2676.818779,2682.892832,2653.809118,2632.25853,2620.359701,2665.923668,2673.571967,2703.867868,2738.96302,2780.594509,2759.349617,2717.29303,2706.677733
72048,4769,32536,zip,FL,FL,Crestview,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.965277,1686.658108,1742.31653,1749.327742,1838.081164,1908.52599,1988.187372,2024.048205,1967.16905,1927.167094,1942.684217,1965.20586,1961.381369,1976.976399,1992.579706,1978.087953,1989.568296,2017.811027,2047.301798,2035.66331,2007.738095
99071,4770,97078,zip,OR,OR,Beaverton,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.546662,1867.027593,1905.342947,1963.875141,1988.832655,1995.824545,1988.25496,2023.124893,2039.76972,2085.067674,2065.323818,2119.634605,2176.662523,2222.619892,2236.197107,2220.846401,2211.779944,2247.788291,2237.672846,2223.508076,2195.526372,2221.007748,2251.109241,2254.486442,2236.572967,2246.329664,2243.495238
91720,4772,77071,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.415823,1272.107757,1299.672916,1300.925496,1313.251305,1280.048306,1322.68089,1313.002467,1335.628191,1329.371949,1362.091409,1356.573501,1335.243894,1357.501201,1366.532269,1378.36915,1367
79247,4775,48506,zip,MI,MI,Flint,"Flint, MI",Genesee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.1906315,800.9017599,807.4444444
